{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '36849', 'PYCHARM_UUID': '2ed92def-50e1-32c6-8a0c-ba9c9bec1f2f', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/58140_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/MObcVS/:/tmp/MObcVS/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'GMMScoringRestraint_Score', 1: 'AV_0_x', 2: 'AV_0_y', 3: 'AV_0_z', 4: 'AV_1_x', 5: 'AV_1_y', 6: 'AV_1_z', 7: 'AV_2_x', 8: 'AV_2_y', 9: 'AV_2_z', 10: 'AV_3_x', 11: 'AV_3_y', 12: 'AV_3_z', 13: 'AV_4_x', 14: 'AV_4_y', 15: 'AV_4_z', 16: 'AV_5_x', 17: 'AV_5_y', 18: 'AV_5_z', 19: 'AV_6_x', 20: 'AV_6_y', 21: 'AV_6_z', 22: 'AV_7_x', 23: 'AV_7_y', 24: 'AV_7_z', 25: 'Total_Score', 26: 'MonteCarlo_Acceptance_NPC_Complex_0', 27: 'MonteCarlo_Temperature', 28: 'MonteCarlo_Nframe', 29: 'ReplicaExchange_SwapSuccessRatio', 30: 'ReplicaExchange_MinTempFrequency', 31: 'ReplicaExchange_MaxTempFrequency', 32: 'ReplicaExchange_CurrentTemp', 33: 'Stopwatch_None_delta_seconds', 34: 'rmf_file', 35: 'rmf_frame_index'} 
{0: '105.20614146395388', 1: 1010.9046691587397, 2: 470.2889344987167, 3: 661.8130848747574, 4: 1028.6723391289188, 5: 792.027053119325, 6: 641.9642718269545, 7: 813.503827217934, 8: 1033.833684673262, 9: 619.398951945001, 10: 488.9507000881217, 11: 1055.656658323826, 12: 598.1918377424007, 13: 244.7309798942752, 14: 837.301919193224, 15: 593.6543464388333, 16: 224.89307277279602, 17: 509.9219322331546, 18: 615.1828835010024, 19: 441.05466591113475, 20: 269.64616130538366, 21: 643.3815014696154, 22: 767.2711307478744, 23: 250.1319852398638, 24: 663.6156628419294, 25: '0.5260307073197694', 26: '1.0', 27: '1.0', 28: '0', 29: '0', 30: '0', 31: '0', 32: '1.0', 33: '1.6999418870000085', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 0} 
{0: '171.0152779237844', 1: 965.6689414919438, 2: 803.5275958418471, 3: 779.92067691604, 4: 810.3606521909553, 5: 1084.878963267698, 6: 810.6749574491358, 7: 501.35992360215795, 8: 1181.279374140784, 9: 788.2553285959166, 10: 217.30851439892746, 11: 1038.2583160607355, 12: 716.6977288819982, 13: 128.02853563221674, 14: 732.6030676474518, 15: 639.5834813753738, 16: 284.49151901617245, 17: 445.13717436017316, 18: 609.295342506976, 19: 593.1530707805665, 20: 349.32241025428783, 21: 637.5976381754999, 22: 877.4386713787794, 23: 495.3230648558375, 24: 708.8220190641302, 25: '0.855076389618922', 26: '0.9958333333333333', 27: '1.0', 28: '23', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14288328700000363', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 23} 
{0: '163.94218036863745', 1: 952.3420120231171, 2: 746.5022477978642, 3: 774.2804005029284, 4: 829.6266398520522, 5: 1044.2323132695733, 6: 797.1458328459439, 7: 533.0091698479081, 8: 1173.7125931038045, 9: 774.1227386747994, 10: 234.0079717886162, 11: 1061.0598035323078, 12: 709.559988095511, 13: 110.42360569674355, 14: 764.989046830273, 15: 643.1396286924039, 16: 233.6125148695898, 17: 461.07151444521406, 18: 620.9292145865531, 19: 530.0268243063878, 20: 332.395228334104, 21: 649.8154232705731, 22: 829.5879104063343, 23: 447.9710389478799, 24: 713.9464920292135, 25: '0.8197109018431873', 26: '0.9952', 27: '1.0', 28: '24', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1474622319999952', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 24} 
{0: '194.93514226827605', 1: 963.3183066951839, 2: 709.7088523040289, 3: 840.7611667362039, 4: 871.6584949898536, 5: 1018.6921012927598, 6: 821.9751822899397, 7: 595.0679476418717, 8: 1173.257464557118, 9: 752.0870800154888, 10: 294.5758887341654, 11: 1084.0963832309794, 12: 662.5575300799721, 13: 147.8355384187986, 14: 796.1673993005238, 15: 608.6425742533914, 16: 239.22407602458617, 17: 481.07852444984155, 18: 628.6878347550393, 19: 515.0564646386894, 20: 327.9241357684893, 21: 704.276650842197, 22: 816.4643575034753, 23: 419.8813394991735, 24: 793.1842494228548, 25: '0.9746757113413803', 26: '0.9953846153846154', 27: '1.0', 28: '25', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1534753380000069', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 25} 
{0: '214.19486774487703', 1: 934.2464438406201, 2: 623.8429366146895, 3: 866.8537756779117, 4: 891.4243824607696, 5: 942.3293123053508, 6: 835.9057223027576, 7: 644.3220447747321, 8: 1134.4841590192884, 9: 750.5003428629228, 10: 337.2417692927547, 11: 1088.8005308870315, 12: 651.1251611922381, 13: 150.46665437024194, 14: 824.703066875421, 15: 599.0652091369249, 16: 192.0455539853142, 17: 500.26716850565253, 18: 631.4259768159128, 19: 438.40515841561944, 20: 309.80977907253066, 21: 722.4554808991625, 22: 746.8382518980706, 23: 358.0970115476315, 24: 821.1711144597971, 25: '1.070974338724385', 26: '0.9948148148148148', 27: '1.0', 28: '26', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.139242878999994', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 26} 
{0: '238.6155004336258', 1: 960.589171575517, 2: 647.3689060752331, 3: 871.2510092401665, 4: 881.2139583515739, 5: 959.5863851240567, 6: 892.3437509101174, 7: 615.0930875901204, 8: 1134.498892561169, 9: 830.1953307366992, 10: 317.7547670365699, 11: 1072.2603837827598, 12: 711.970936651006, 13: 164.57062786872592, 14: 801.6676839857529, 15: 608.7388535389371, 16: 243.3821993393667, 17: 483.24518626326983, 18: 587.989745715321, 19: 508.4441538847466, 20: 308.94800503492553, 21: 655.9315985515195, 22: 806.8329913773898, 23: 373.99995144855677, 24: 773.9983263461172, 25: '1.193077502168129', 26: '0.995', 27: '1.0', 28: '27', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14743004899999335', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 27} 
{0: '227.24165261012755', 1: 947.1400162329027, 2: 659.6013181853609, 3: 873.8309085474007, 4: 863.8299686902654, 5: 971.4298710120603, 6: 880.7209063380092, 7: 600.9323176770163, 8: 1141.7294042847686, 9: 796.1039854436772, 10: 312.68080457583073, 11: 1073.0941587891698, 12: 660.2327799874375, 13: 169.06707635398635, 14: 798.1345202534819, 15: 554.8053314636774, 16: 251.84570585715733, 17: 480.10730342751333, 18: 548.3971972205279, 19: 513.2955819207492, 20: 310.57275620483483, 21: 638.7046836361801, 22: 802.5813294612146, 23: 382.0268925650155, 24: 774.4082906313955, 25: '1.1362082630506378', 26: '0.9944827586206897', 27: '1.0', 28: '28', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13448557200000266', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 28} 
{0: '242.03210288739757', 1: 937.9206633006465, 2: 651.6386864979652, 3: 881.9965762011458, 4: 865.5081539129555, 5: 965.7782389379511, 6: 899.2549807070003, 7: 608.8094782701284, 8: 1147.8546414862171, 9: 820.3176460603038, 10: 318.52106659504165, 11: 1093.8625588537411, 12: 682.1937550723251, 13: 165.55989055339228, 14: 827.7336924059973, 15: 567.6470059832366, 16: 237.22487498836517, 17: 507.4051526227599, 18: 550.6636925477765, 19: 492.49584921193633, 20: 325.95392328841183, 21: 635.3136989883087, 22: 783.9162231579578, 23: 382.73116984014865, 24: 773.3641108229043, 25: '1.2101605144369878', 26: '0.9933333333333333', 27: '1.0', 28: '29', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14051132800000232', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 29} 
{0: '251.47798430804446', 1: 948.6635087734801, 2: 623.6879939663831, 3: 866.3576152110697, 4: 896.0157067731154, 5: 938.4278193984994, 6: 915.2670588860512, 7: 651.0664537158087, 8: 1143.0071809092094, 9: 856.7497322779263, 10: 357.78143182692787, 11: 1121.1193578262719, 12: 716.1597776658542, 13: 188.35372477598514, 14: 877.7045755059194, 15: 576.9256277920554, 16: 239.86971053669424, 17: 556.8373689356354, 18: 527.6811835586366, 19: 483.44106683171117, 20: 352.3985731886709, 21: 591.9557172754701, 22: 778.0295094215912, 23: 376.9895487921844, 24: 732.7404454808883, 25: '1.2573899215402222', 26: '0.9929032258064516', 27: '1.0', 28: '30', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13471692800000312', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 30} 
{0: '187.88481523416786', 1: 954.4930432204612, 2: 644.160936550657, 3: 834.3499977833583, 4: 910.7649894008255, 5: 963.934095190876, 6: 826.7298421741086, 7: 668.2159904274465, 8: 1161.4491452921536, 9: 740.5038755322335, 10: 369.12522765761577, 11: 1122.8405002099792, 12: 616.7508781860067, 13: 188.95634775163376, 14: 863.1617438418237, 15: 530.4446161640875, 16: 231.4059073414047, 17: 537.3377292027408, 18: 538.8958115871171, 19: 472.8121453885487, 20: 341.04753251557315, 21: 630.8013577463022, 22: 773.2720802092476, 23: 382.3108915779639, 24: 754.205446215715, 25: '0.9394240761708393', 26: '0.9925', 27: '1.0', 28: '31', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.15197793299999773', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 31} 
{0: '209.3440518608627', 1: 948.541648591189, 2: 659.5172432464991, 3: 863.6625120521146, 4: 906.4420343478421, 5: 978.7722078656286, 6: 840.6631099793508, 7: 670.2705094506462, 8: 1172.9156649147317, 9: 731.9963802246529, 10: 379.15120365569294, 11: 1129.6787076274734, 12: 591.8506292384022, 13: 203.70086756357568, 14: 866.9310071946768, 15: 505.1126436604293, 16: 244.45323133039375, 17: 541.6644241861204, 18: 529.1037077120303, 19: 479.14203823510064, 20: 348.97277977465023, 21: 643.3163890833574, 22: 771.658217008697, 23: 394.8470962289439, 24: 783.0920612515922, 25: '1.0467202593043134', 26: '0.9927272727272727', 27: '1.0', 28: '32', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1461808050000002', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 32} 
{0: '247.1151281396686', 1: 922.9757326135589, 2: 687.8986061782782, 3: 903.5021326484259, 4: 872.9332354293574, 5: 1004.9970407610194, 6: 869.3054411439932, 7: 641.6645569945374, 8: 1188.7161333563106, 9: 734.995267911288, 10: 366.2438719687384, 11: 1132.7268243481462, 12: 569.8608991741773, 13: 208.07397524044205, 14: 862.4342801577345, 15: 473.59627958983043, 16: 256.8775214930061, 17: 539.3030689640999, 18: 508.79728177275194, 19: 486.11268556549123, 20: 357.09648992286725, 21: 648.4591756634325, 22: 762.8728935185201, 23: 415.7612828636119, 24: 813.2913195175768, 25: '1.235575640698343', 26: '0.9923529411764705', 27: '1.0', 28: '33', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14224203899999566', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 33} 
{0: '213.49770064265005', 1: 939.6443351941582, 2: 688.3572537938046, 3: 871.4208602091696, 4: 888.64420782956, 5: 1004.9729199967529, 6: 834.2915002259573, 7: 648.0697086224909, 8: 1187.3324062575186, 9: 715.3543010626934, 10: 359.67340716938435, 11: 1129.6836030753993, 12: 574.7665882235757, 13: 192.66354132564516, 14: 858.4708004533192, 15: 497.994372778031, 16: 242.47960454708732, 17: 535.8551011729221, 18: 536.3629374099141, 19: 481.4769879814844, 20: 355.1406978367454, 21: 660.7655002321532, 22: 771.1975761276428, 23: 415.44795653431794, 24: 800.8812439484303, 25: '1.0674885032132502', 26: '0.992', 27: '1.0', 28: '34', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13493351000001041', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 34} 
{0: '224.7292527029087', 1: 935.7014708740711, 2: 695.7164218922286, 3: 880.0415051139659, 4: 853.9360925946551, 5: 1007.2525085440476, 6: 858.023964888063, 7: 598.6683793897544, 8: 1170.9948054319257, 9: 742.6810671966714, 10: 320.3333991570388, 11: 1092.683853148114, 12: 592.1561532031659, 13: 182.91786363887394, 14: 810.7736537034117, 15: 497.3602529385001, 16: 264.08292261111995, 17: 493.09177780855947, 18: 520.2760828150889, 19: 517.5091846380899, 20: 330.5337322284609, 21: 641.1208345860935, 22: 796.9041026796816, 23: 411.6428537041201, 24: 791.3446558346432, 25: '1.1236462635145434', 26: '0.9922222222222222', 27: '1.0', 28: '35', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14223912899998936', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 35} 
{0: '253.103056849395', 1: 921.2576318601234, 2: 707.7543449887125, 3: 900.8439142439322, 4: 840.4365967768955, 5: 1013.2495745254768, 6: 834.7704137504654, 7: 598.8496556612755, 8: 1158.128077793647, 9: 673.763897062485, 10: 339.9725503492864, 11: 1058.1380983975698, 12: 502.7511356464049, 13: 216.1264025119541, 14: 764.8034668066465, 15: 425.5528310344829, 16: 296.29013525171894, 17: 453.2902020498261, 18: 493.13935456356955, 19: 535.413920730405, 20: 310.1652281468984, 21: 659.2372159646395, 22: 795.3595147795679, 23: 412.92253812321434, 24: 829.755923634491, 25: '1.265515284246975', 26: '0.9918918918918919', 27: '1.0', 28: '36', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1403279450000099', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 36} 
{0: '213.02976089135282', 1: 930.308609105441, 2: 762.1413196895389, 3: 856.3289135793038, 4: 808.6322427691284, 5: 1052.3872524135768, 6: 784.3758534536245, 7: 538.729882037539, 8: 1159.826111551821, 9: 639.8534106932985, 10: 279.7657110481683, 11: 1021.8397570559879, 12: 497.87439703904727, 13: 185.24890706884912, 14: 712.5427597996622, 15: 445.48552500080234, 16: 307.11497084966857, 17: 416.3352806095287, 18: 519.2721640309753, 19: 574.8099317182238, 20: 310.63565866134905, 21: 669.0067303273856, 22: 834.462199290953, 23: 451.4614801691266, 24: 810.273124864574, 25: '1.065148804456764', 26: '0.9921052631578947', 27: '1.0', 28: '37', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14092078099999128', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 37} 
{0: '191.95151005234158', 1: 929.0503822908252, 2: 686.5066461779151, 3: 817.9527057071028, 4: 862.9476457219466, 5: 993.0144825606415, 6: 741.0862181901749, 7: 612.1793382917291, 8: 1147.6518486883585, 9: 605.1462673718432, 10: 324.2485919075656, 11: 1059.6819264838905, 12: 480.17469350204647, 13: 168.4818904423616, 14: 773.8011529486203, 15: 443.41097909218695, 16: 233.69898020679665, 17: 461.46258255535844, 18: 522.3161435386548, 19: 482.91484168505104, 20: 309.1042499054181, 21: 663.4962956782565, 22: 772.0380698050752, 23: 399.7021604496153, 24: 787.6219733240166, 25: '0.959757550261708', 26: '0.9912820512820513', 27: '1.0', 28: '38', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13413515000000586', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 38} 
{0: '206.86747241397984', 1: 912.9017724744225, 2: 696.0120443259517, 3: 842.7596435878972, 4: 843.7577687429261, 5: 1003.2410742948774, 6: 771.664549935549, 7: 595.9081996635248, 8: 1156.7429341111613, 9: 629.2394840836395, 10: 315.5636537062561, 11: 1066.7345422773317, 12: 489.36046080639437, 13: 167.57521147751055, 14: 779.0074197373679, 15: 437.8320552298035, 16: 235.8689736502463, 17: 465.87492643918335, 18: 510.76133616777145, 19: 481.8933838903169, 20: 314.4689213112289, 21: 658.4151667161128, 22: 763.4103812323749, 23: 407.1516696216343, 24: 797.5751274004939, 25: '1.0343373620698992', 26: '0.9915', 27: '1.0', 28: '39', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14400252500000477', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 39} 
{0: '197.90097950263618', 1: 912.4636012441279, 2: 613.2903591161783, 3: 837.4529621716904, 4: 903.0970096295835, 5: 935.0429150874517, 6: 812.7013534041087, 7: 689.3138632613684, 8: 1151.4403445303, 9: 699.8029561512789, 10: 397.4051418053914, 11: 1137.0444361106968, 12: 555.4326948084152, 13: 197.65700438830254, 14: 892.8738108901675, 15: 466.97909093890917, 16: 205.06291726874213, 17: 565.2809536677453, 18: 492.7229966299644, 19: 417.4360783360278, 20: 350.50506486639233, 21: 611.1392140423476, 22: 711.005647296812, 23: 367.38233385658896, 24: 755.1512699826362, 25: '0.9895048975131809', 26: '0.9917073170731707', 27: '1.0', 28: '40', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14284725999999637', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 40} 
{0: '173.70517475964186', 1: 924.5018792312057, 2: 601.434706831616, 3: 805.2011496408008, 4: 941.8721094187781, 5: 915.5580971546674, 6: 732.7452789035902, 7: 736.3006420186153, 8: 1136.2573348114054, 9: 613.1235938648706, 10: 428.15890537157463, 11: 1134.106497623169, 12: 506.79974782348995, 13: 196.92733968967173, 14: 903.5453279623086, 15: 480.0385307996724, 16: 177.2080580676215, 17: 584.0321721444186, 18: 554.584956069943, 19: 382.2484065952049, 20: 365.8596603287626, 21: 679.5355585579418, 22: 692.2136770376652, 23: 370.21775160610173, 24: 784.9392797659136, 25: '0.8685258737982093', 26: '0.991904761904762', 27: '1.0', 28: '41', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14355977499999995', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 41} 
{0: '211.37407798001698', 1: 907.6841054798433, 2: 591.1338454486522, 3: 848.627848058901, 4: 949.6005591740679, 5: 898.9792668371094, 6: 760.8822505114018, 7: 768.1496324471084, 8: 1123.0061855045808, 9: 612.0043470296905, 10: 470.3666641591641, 11: 1131.2705434812046, 12: 479.64982165805475, 13: 228.93359264687717, 14: 912.425858834099, 15: 445.5950328386267, 16: 184.18699028902319, 17: 599.4602319637359, 18: 535.5112955725818, 19: 364.8145870675453, 20: 378.2978747249831, 21: 689.5058588564626, 22: 664.6189304777545, 23: 372.0797745744977, 24: 820.9824620504486, 25: '1.0568703899000849', 26: '0.9920930232558139', 27: '1.0', 28: '42', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13487759699999913', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 42} 
{0: '239.26593184589944', 1: 879.6977549254918, 2: 624.7246057412368, 3: 874.8482237512738, 4: 912.3609264851243, 5: 931.8765528789174, 6: 780.955300470004, 7: 730.6025810473739, 8: 1142.4439207461737, 9: 613.9151355514692, 10: 442.310597427112, 11: 1132.1540896666413, 12: 462.1173498029765, 13: 214.64553834489078, 14: 900.5630549468284, 15: 418.7945362957786, 16: 179.26578813776683, 17: 588.213348850096, 18: 514.8185473843583, 19: 359.7212519972012, 20: 380.5990717757459, 21: 686.8231403944026, 22: 649.9868621391595, 23: 393.01088754099163, 24: 837.8172749919545, 25: '1.1963296592294972', 26: '0.9922727272727273', 27: '1.0', 28: '43', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13969936200000177', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 43} 
{0: '260.8134960896804', 1: 853.6845857425072, 2: 621.1023064269339, 3: 883.2205298554139, 4: 894.1860132469515, 5: 930.7319493938285, 6: 801.2803015459905, 7: 727.3665774207332, 8: 1146.3539683666659, 9: 625.3384077073601, 10: 453.17016970070716, 11: 1141.0014075673537, 12: 449.1328564672851, 13: 230.13874828891755, 14: 911.2216543666792, 15: 379.84430949335865, 16: 186.74954952396138, 17: 596.3414924567388, 18: 463.52547460880174, 19: 351.84386743266737, 20: 383.53284051336715, 21: 644.3839451062696, 22: 628.0749047319291, 23: 391.0251986000561, 24: 820.0190352432119, 25: '1.3040674804484023', 26: '0.992', 27: '1.0', 28: '44', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13609301099999982', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 44} 
{0: '187.5549785964486', 1: 879.6812252786253, 2: 574.075483990776, 3: 815.3362959305553, 4: 950.619195272403, 5: 878.5422124310062, 6: 734.757774380641, 7: 787.8340394626048, 8: 1125.7128827612705, 9: 601.7736323963733, 10: 486.9028083836252, 11: 1170.3432501387715, 12: 484.68716575511246, 13: 221.85495854746284, 14: 979.8653377282262, 15: 456.21867719965667, 16: 147.6518888901847, 17: 670.5377911854368, 18: 538.953492919696, 19: 310.16652807242883, 20: 426.1236879435255, 21: 677.1713668951588, 22: 613.2862734911498, 23: 383.3411463358466, 24: 793.3414161996776, 25: '0.9377748929822429', 26: '0.9921739130434782', 27: '1.0', 28: '45', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.142639226', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 45} 
{0: '229.05234967964543', 1: 812.2477132037014, 2: 509.9564776531304, 3: 861.4050754069593, 4: 949.077773592312, 5: 797.2819511981434, 6: 807.1216591982458, 7: 858.437857324541, 8: 1071.546745653848, 9: 659.3368245772127, 10: 595.2226924578879, 11: 1171.7148671987916, 12: 495.1879878104719, 13: 309.57902072552054, 14: 1033.156185014955, 15: 414.2445689895776, 16: 168.34770248980345, 17: 741.6226175836439, 18: 469.8914030338269, 19: 258.30639841363, 20: 470.0561661846482, 21: 622.902964690524, 22: 524.1290591624299, 23: 371.31597569546824, 24: 786.5980901497946, 25: '1.1452617483982273', 26: '0.9923404255319149', 27: '1.0', 28: '46', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.13458574300000237', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 46} 
{0: '195.85808221549684', 1: 832.4341448634365, 2: 519.7956349743523, 3: 795.3130274598589, 4: 952.1328519529973, 5: 812.1276010404189, 6: 728.684778299757, 7: 836.1993523531964, 8: 1083.3893464938178, 9: 593.578825925545, 10: 553.326051944858, 11: 1174.4024823804343, 12: 459.5638222368751, 13: 265.7856252460116, 14: 1025.743976017158, 15: 408.92980047907383, 16: 142.013715734884, 17: 729.0407738569263, 18: 477.3578690825878, 19: 257.738704583836, 20: 460.4326978056782, 21: 617.7532783178493, 22: 543.1018780270088, 23: 370.943656862363, 24: 751.0461028735044, 25: '0.9792904110774842', 26: '0.9920833333333333', 27: '1.0', 28: '47', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.15000610199999187', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 47} 
{0: '180.95537928086287', 1: 773.3616294879286, 2: 439.5368633752434, 3: 786.342277030209, 4: 952.916977236117, 5: 703.9498950319781, 6: 740.8372417678702, 7: 899.2855153857918, 8: 1001.6259641099944, 9: 623.4074608735776, 10: 644.8115014474752, 11: 1158.3742604180961, 12: 493.278048225534, 13: 333.84591713838824, 14: 1076.8888700229627, 15: 430.0072873075152, 16: 149.35449373874587, 17: 808.9489805136476, 18: 476.9733030069882, 19: 203.21255717604572, 20: 513.5645003165322, 21: 599.8584541028112, 22: 460.4556766744564, 23: 357.8277241131055, 24: 729.393932999627, 25: '0.9047768964043144', 26: '0.9922448979591837', 27: '1.0', 28: '48', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.1374423010000072', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 48} 
{0: '189.6633756427534', 1: 716.1088793984324, 2: 397.99860304488186, 3: 791.2872530610547, 4: 929.4534102990776, 5: 638.5981122082117, 6: 762.6329379540161, 7: 920.5451378479615, 8: 942.2441896430844, 9: 648.6292907177263, 10: 696.1514977813374, 11: 1131.2652311300683, 12: 506.57558124725085, 13: 382.15985514014244, 14: 1090.0346218614184, 15: 422.5997640704923, 16: 163.39889184725524, 17: 846.5304700248055, 18: 452.3326634661656, 19: 172.46776439357762, 20: 545.0536273197526, 21: 571.8437983520462, 22: 399.76628827915835, 23: 356.69952531154456, 24: 713.4966118809518, 25: '0.9483168782137671', 26: '0.9924', 27: '1.0', 28: '49', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.14344568999999296', 34: 'bayesian_cluster_484/rmfs//0.rmf3', 35: 49} 
